id,parent_id,tipo,sku,nombre,old_stock,new_stock,new_status,motivo
11864,0,simple,039442033529,UNIVERSAL NUTRITION ANIMAL PAK POWDER 411G ORANGE CRUSH (MULTIVITAMINICO MINERAL),0,0,outofstock,actualizacion_inventario
11865,0,simple,860007448959,RAW-EAA-PINEAPPLE (AMINOACIDOS ESSENCIALES),3,0,outofstock,actualizacion_inventario
11866,0,simple,850049150859,NEW PROTEIN COFFEE CAKE MASTER CASE - 21G DE PROTEINA (NEW),0,0,outofstock,actualizacion_inventario
11867,0,simple,817189025959,L-CARNITINA EN POLVO GRAPE EVOGEN,0,0,outofstock,actualizacion_inventario
11868,0,simple,817189024396,L-CARNITINA EN POLVO WATERMELON EVOGEN,0,0,outofstock,actualizacion_inventario
11870,0,simple,611355572168,PREMIUM WHEY 5LBS CHOCOLATE LANDERFIT,0,0,outofstock,actualizacion_inventario
11871,0,simple,891597002641,PROTEINA MASS CHOCOLATE FUDGE 5.83 LBS CARNIVOR,0,0,outofstock,actualizacion_inventario
11872,0,simple,811213024840,BPI BEST BCAA FRUIT PUNCH 30 SERV (AMINO BCAA),0,0,outofstock,actualizacion_inventario
11873,0,simple,040232585388,PSYCHOTIC GOLD (PRE-WORK),0,0,outofstock,actualizacion_inventario
11874,0,simple,850049150514,THAVAGE - SECRET-STUFF,0,0,outofstock,actualizacion_inventario
11875,0,simple,612590416088,TESTOLANDER BOOSTER 120 CAPSULAS- LANDERFIT,0,0,outofstock,actualizacion_inventario
11876,0,simple,039442030146,NUTRITION ANIMAL CUTS 42 EA (QUEMADOR),0,0,outofstock,actualizacion_inventario
12913,0,simple,842595127027,C4 PERFORMANCE ENERGY 16OZ ORANGE CREAM,0,0,outofstock,actualizacion_inventario
12914,0,simple,842595109832,C4 PERFORMANCE ENERGY 16OZ ORANGE STARBURST,0,0,outofstock,actualizacion_inventario
12915,0,simple,842595117080,C4 PERFORMANCE ENERGY 16OZ PEACH MANGO,0,0,outofstock,actualizacion_inventario
12921,0,simple,850044753161,CREATINA MONOHIDRATADA 60 SERV PRIMEVAL,0,0,outofstock,actualizacion_inventario
12930,0,simple,817189027298,LIPOCICIDE FAT 60 CAPSULAS EVOGEN,14,11,instock,actualizacion_inventario
12932,0,simple,631656703214,MUSCLETECH CELL TECH FRUIT PUNCH 6LBS CREATINA,0,0,outofstock,actualizacion_inventario
12942,0,simple,612590416255,PREMIUM WHEY PROTEIN 5LB COOKIES AND CREAM LANDERFIT,0,0,outofstock,actualizacion_inventario
12944,0,simple,6009544936824,QHUSH EXTREME ENERGY RED RUSH 500ML,0,0,outofstock,actualizacion_inventario
12945,0,simple,745560721971,RAPTOR X5 FRUIT PUNCH IMPULSE,4,3,outofstock,actualizacion_inventario
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,423,404,instock,actualizacion_inventario
13117,0,simple,850005755876,ANABOL HARDCORE 60 CAPSULAS NUTREX,0,0,outofstock,actualizacion_inventario
13154,0,simple,7500634000528,CREATINAMONOHIDRATADA 72 SERVING,59,59,instock,actualizacion_inventario
13368,0,simple,810014671666,ALPHA LIPOIC ACID 600 MG 120 CAPSULAS,12,12,instock,actualizacion_inventario
13369,0,simple,811445021389,ASWHAGANDHA -KSM -66 DE 60 CAPSULAS,0,0,outofstock,actualizacion_inventario
13370,0,simple,810139572879,BERBERINA 60 CAPSULAS,0,66,instock,actualizacion_inventario
13371,0,simple,810139572534,BIOTIN 120 CAPSULAS,1,1,outofstock,actualizacion_inventario
13372,0,simple,810014673165,CHROMIO PICOLINATE 10000 MG 240 CAPSULAS,4,4,outofstock,actualizacion_inventario
13373,0,simple,810014671659,COQ10 60 CAPSULAS,3,2,outofstock,actualizacion_inventario
13374,0,simple,811445021105,CREATINA MICRONIZADA MOHIDRATADA EN CAPSULAS 240 CAPSULAS,1,1,outofstock,actualizacion_inventario
13375,0,simple,713325974009,DHEA 180 CAPSULAS,14,12,instock,actualizacion_inventario
13376,0,simple,810139574088,MAGNESIUM COMPLEX 30 CAPSULAS,0,61,instock,actualizacion_inventario
13377,0,simple,810139574170,MAGNESIUM CITRATE 60 CAPSULAS,6,73,instock,actualizacion_inventario
13378,0,simple,810139571391,MAGNESIUM GLYCINATE,2,2,outofstock,actualizacion_inventario
13379,0,simple,810139573739,MILK THISTLE 120 CASULAS,3,3,outofstock,actualizacion_inventario
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,actualizacion_inventario
13381,0,simple,810014675367,NAC 120 CAPSULAS,1,60,instock,actualizacion_inventario
13382,0,simple,810139574149,NAC DE 600 MG 30 CAPSULAS,28,27,instock,actualizacion_inventario
13383,0,simple,810014674001,R-ALPHA LIPOIC ACID 100 MG 120 CAPSULAS,14,12,instock,actualizacion_inventario
13384,0,simple,810014679488,RESVERATROL 700 MG 120 CAPSULA,17,17,instock,actualizacion_inventario
13385,0,simple,810014675275,TUDCA 60 CAPSULAS,0,64,instock,actualizacion_inventario
13386,0,simple,810014679563,VITAMINA E 240 CAPSULAS,1,1,outofstock,actualizacion_inventario
13387,0,simple,810014675435,VITAMINA B 12 DE 2000 MG 240 CAPSULAS,2,1,outofstock,actualizacion_inventario
13388,0,simple,810139572350,VITAMINA B COMPLEX 120 CAPSULAS,9,9,instock,actualizacion_inventario
13389,0,simple,810014671574,VITAMINA C 120 CAPSULAS,0,0,outofstock,actualizacion_inventario
13390,0,simple,810139574361,VITAMINA- E 30 CAPSULAS,22,21,instock,actualizacion_inventario
13391,0,simple,810014679570,YOHIMBINE120 CAPSULAS,10,82,instock,actualizacion_inventario
13392,0,simple,810014671598,ZING CHELATE 120 CAPSULAS,2,2,outofstock,actualizacion_inventario
13393,0,simple,811445020405,ZMA PRIMA FORCE ABOLIC MINERAL SUPORT 180 CAPSULAS,4,4,outofstock,actualizacion_inventario
14413,0,simple,799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,30,30,instock,actualizacion_inventario
14414,0,simple,612590415883,COLAGENO-HIDROLIZADO + VITAMINA C + ÃCIDO HIALURONICO â SABOR NARANJA â 30 SERV â LANDERFIT,117,114,instock,actualizacion_inventario
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,62,62,instock,actualizacion_inventario
14416,0,simple,612590416040,DHEA 50 MG 90 CAPSULAS- LANDERFIT,1,1,outofstock,actualizacion_inventario
14418,0,simple,705016600205,ISO 100 DUNKIN MOCHA LATTE 1.34 LBS DYMATIZE,0,0,outofstock,actualizacion_inventario
14421,0,simple,612590415852,GLUCOSAMINA 120 CAPSULAS- LANDERFIT,42,42,instock,actualizacion_inventario
14422,0,simple,799142775449,HORMONAL BALANCE 90 CAPSULAS- LANDERFIT,55,55,instock,actualizacion_inventario
14426,0,simple,631656716986,MAS TECH EXTREME 2000 TRIPLE CHOCOLATE BROWNIE 20 LBS,0,0,outofstock,actualizacion_inventario
14429,0,simple,612590416033,MELATONINA 10 MG 120 CAPSULAS- LANDERFIT,22,22,instock,actualizacion_inventario
14430,0,simple,812590416028,MELATONINA 5 MG 120 CAPSULAS- LANDERFIT,22,22,instock,actualizacion_inventario
14431,0,simple,612590415777,MULTI PAHSE MULTIVITAMIN 90 CAPSULAS- LANDERFIT,26,26,instock,actualizacion_inventario
14439,0,simple,799142775340,SAW PALMETO 500 MG 100 CAPSULAS-LANDERFIT,22,21,instock,actualizacion_inventario
14440,0,simple,612590416200,ULTRA GLUTAMINA 60 SERVING- LANDERFIT,6,6,outofstock,actualizacion_inventario
16576,0,simple,650076635233,VMS-L-CARNITINA LIQUIDA 3500 MG SABOR FRUIT PONCHS,1,1,outofstock,actualizacion_inventario
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,156,250,instock,actualizacion_inventario
18188,18186,variation,703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,56,44,instock,actualizacion_inventario
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,57,55,instock,actualizacion_inventario
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,231,326,instock,actualizacion_inventario
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,109,100,instock,actualizacion_inventario
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,351,345,instock,actualizacion_inventario
18193,18186,variation,745560722169,PROLIVE BIO5 CHOCO COCO DE 5 LBS IMPULSE,2,2,outofstock,actualizacion_inventario
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,278,269,instock,actualizacion_inventario
18195,18186,variation,703556204815,PROLIVE BIO5 BUTTER BLASTER DE 5 LBS IMPULSE,128,126,instock,actualizacion_inventario
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,49,48,instock,actualizacion_inventario
18856,18854,variation,713101732038,PROLIVE BIO6 COFFEE LOVERS DE 6 LB IMPULSE,60,57,instock,actualizacion_inventario
18857,18854,variation,713101732014,PROLIVE BIO6 COCONUT 6 LBS IMPULSE,3,3,outofstock,actualizacion_inventario
18858,18854,variation,713101732007,PROLIVE BIO5 SUNDEY CARAMEL DE 6 LB IMPULSE,64,64,instock,actualizacion_inventario
18862,18861,variation,713101732113,ULTRA VEGANA VAINILLA 3 LBS IMPULSE,30,30,instock,actualizacion_inventario
18863,18861,variation,713101732137,ULTRA VEGANA STRAWERRY ICE CREAM 3 LBS IMPULSE,15,15,instock,actualizacion_inventario
18864,18861,variation,7113101732151,ULTRA VEGANA CARAMELO PEANUT BUTTER 3 LBS IMPULSE,14,14,instock,actualizacion_inventario
18865,18861,variation,713101732144,VEGANA ULTRA DE COCO 3 LBS IMPULSE,5,5,outofstock,actualizacion_inventario
18870,18869,variation,703556204751,L-CARNITINA 3500 WATERMELON IMPULSE,13,12,instock,actualizacion_inventario
18871,18869,variation,745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,14,13,instock,actualizacion_inventario
18872,18869,variation,745560722008,L-CARNITINA 3500 BLUE BERRY IMPULSE,0,0,outofstock,actualizacion_inventario
18873,18869,variation,745560722030,L- CARNITINA 3500 PIÃA COLADA IMPULSE,4,2,outofstock,actualizacion_inventario
18874,18869,variation,745560722183,L CARNITINA 3500 FRUIT PONCHS IMPULSE,7,4,outofstock,actualizacion_inventario
18875,18869,variation,703556204730,L CARNITINA 3500 RED & GREEN IMPULSE,11,9,instock,actualizacion_inventario
18891,18887,variation,608631655431,CREATINA STIM PRO WATERMELON IMPULSE,49,42,instock,actualizacion_inventario
18892,18887,variation,703556204938,CREATINA STIM PRO 52 SERV. ORANGE IMPULSE,26,19,instock,actualizacion_inventario
18893,18887,variation,608631655424,CREATINA STIM PRO52 SERV. FRUIT PUNCH IMPULSE,58,56,instock,actualizacion_inventario
18896,18895,variation,5056555201725,RTD BLUE LAGOON A.B.E,65,64,instock,actualizacion_inventario
18897,18895,variation,5056555202999,RTD BADDY BERRY A.B.E,21,21,instock,actualizacion_inventario
18906,18903,variation,810390028313,ALPHA AMINO 30 SERV. ICY BLUE RAZZ CELLUCOR,11,16,instock,actualizacion_inventario
18907,18903,variation,810390028320,ALPHA AMINO 30 SERV. FRUIT PUNCH CELLUCOR,4,8,instock,actualizacion_inventario
18908,18903,variation,810390028344,ALPHA AMINO 30 SERV. WATERMELON CELLUCOR,9,15,instock,actualizacion_inventario
18911,18910,variation,812135021665,XTEND ORIGINAL 90 SERV. ITALIAN BLOOD ORANGE,10,14,instock,actualizacion_inventario
18912,18910,variation,181030000144,XTEND ORIGINAL 90 SERV. SMASH APPLE,12,16,instock,actualizacion_inventario
18913,18910,variation,181030000168,XTEND ORIGINAL 90 SERV. BLUE RASBERRY ICE,9,8,instock,actualizacion_inventario
18918,18917,variation,842595106121,C4 ORIGINAL PINK LEMONADE 60 SERV (PRE-WORK) CELLUCOR,0,0,outofstock,actualizacion_inventario
18919,18917,variation,842595106084,C4 ORIGINAL ICE BLUE RAZZ 60 SERV (PRE-WORK) CELLUCOR,2,1,outofstock,actualizacion_inventario
18920,18917,variation,842595106046,C4 ORIGINAL FRUIT PUNCH 60 SERV (PRE-WORK) CELLUCOR,0,0,outofstock,actualizacion_inventario
18928,18927,variation,7500634002065,LEAN GAINER 8 LIBRAS VAINILLA,8,2,outofstock,actualizacion_inventario
18929,18927,variation,7503029522926,LEAN GAINER 8 LBS DUTCH CHOCOLATE,3,1,outofstock,actualizacion_inventario
18934,18932,variation,7503013595776,WHEY PROTEIN 5 LBS DUTCH CHOCOLATE,15,14,instock,actualizacion_inventario
18935,18932,variation,7503018110479,WHEY PROTEIN 5 LBS CHOCO COCO,17,17,instock,actualizacion_inventario
18939,18933,variation,7503013595868,WHEY PRO DUT CHOCOLATE 2 LBS,6,6,outofstock,actualizacion_inventario
18942,18941,variation,7503018110578,LEAN GAINER 12 LIBRAS DUTCH CHOCOLATE,7,4,outofstock,actualizacion_inventario
18951,18946,variation,829263000073,NITRO BLEND UP DE 5 LBS CHOCOLATE MUSCLEOLOGY,6,6,outofstock,actualizacion_inventario
18952,18946,variation,829263000066,NITRO UP BLEND VAINILLA 5 LBS - MUSCLEOLOGY,8,8,instock,actualizacion_inventario
18953,18946,variation,829263000028,NITRO UP BLEND 5 LBS - COOKIES & CREAM - MUSCLEOLOGY,7,7,instock,actualizacion_inventario
18957,18955,variation,631656716962,MASS TECH EXTREME 2000-6 LBS TRIPLE CHOCOLATE BROWNIE,38,36,instock,actualizacion_inventario
18958,18955,variation,631656716979,MASS TECH -EXTREME 2000- VAINILLA 2000 6 LBS MUSCLETECH,23,21,instock,actualizacion_inventario
18961,18960,variation,631656259957,MAS TECH EXTREME 2000- VAINILLA MILK SHAKE 12 LIBRAS,2,2,outofstock,actualizacion_inventario
18964,18963,variation,631656709568,NITRO TECH CHOCOLATE RIPPED FUDGE BROWNIE 4 LBS MUSCLETECH,0,0,outofstock,actualizacion_inventario
18968,18966,variation,631656703283,NITRO TECH WHEY MILK CHOCOLATE 4 LBS MUSCLETECH,1,1,outofstock,actualizacion_inventario
18969,18966,variation,631656703313,NITRO TECH- WHEY COOKIES AND CREAMS 4 LBS MUSCLETECH,0,0,outofstock,actualizacion_inventario
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,76,69,instock,actualizacion_inventario
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,81,79,instock,actualizacion_inventario
18984,18983,variation,850039445286,BUM-ENERGY - ORANGE,0,0,outofstock,actualizacion_inventario
18985,18983,variation,850049150347,BUM-ENERGY - CITRUS BURST,0,0,outofstock,actualizacion_inventario
18986,18983,variation,850057175295,BUM-ENERGY - ROOT BEER,19,16,instock,actualizacion_inventario
18987,18983,variation,850049150965,BUM-ENERGY - BLUE SNOW,2,2,outofstock,actualizacion_inventario
18988,18983,variation,850039445279,BUM-ENERGY - CHERRY FROST,0,0,outofstock,actualizacion_inventario
19001,19000,variation,860007448911,RAW-SLEEP-STRAWBERRY-KIWI (SOPORTE PARA UN MEJOR SUEÃO REPARADOR),15,15,instock,actualizacion_inventario
19002,19000,variation,860007448928,RAW-SLEEP-MIXED BERRY (SOPORTE PARA UN MEJOR SUEÃO REPARADOR),20,19,instock,actualizacion_inventario
19009,19008,variation,612590416668,PREMIUN WHEY VAINILLA 26 SERVING- LANDERFIT,31,18,instock,actualizacion_inventario
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,69,50,instock,actualizacion_inventario
19011,19008,variation,612590415845,"PREMIUM WHEY STRAWBERRY 2,06 LBS-LANDERFIT",12,8,instock,actualizacion_inventario
19022,19004,variation,850057175363,INT-CBUM-ITHOLATE- CINNAMON CRUNCH - 5LB (ISOLATADA),1,1,outofstock,actualizacion_inventario
19023,19004,variation,850057175356,CBUM-ITHOLATE-PROTEIN-VANILLA-OA TMEAL COOKIE - 5LB (ISOLATADA),5,4,outofstock,actualizacion_inventario
19024,19004,variation,850049150446,INT-CBUM-ITHOLATE-VANILLA-FL - 5LB (ISOLATADA),1,1,outofstock,actualizacion_inventario
19031,19029,variation,860007286902,CBUM PROTEINA ISOLATADA 2 LBS VAINILLA OATMEAL COOKIES,12,12,instock,actualizacion_inventario
19032,19029,variation,850039445798,CBUM PROTEINA 2 LBS ITOLATE BIRTHAY CAKE,20,16,instock,actualizacion_inventario
19033,19029,variation,860007286919,PROTEINA ISOLATADA DE 2 LBS CINNAMON CRUNCH CEREAL,7,6,outofstock,actualizacion_inventario
19034,19029,variation,850049150392,CBUM ITOLATE PROTEIN 2 LBS STRAWERRY BUN CAKE,4,4,outofstock,actualizacion_inventario
19044,19043,variation,850016779373,BROWNIE CHOCOLATE FUDGE,281,275,instock,actualizacion_inventario
19045,19043,variation,850016779366,BROWNIE + COLLAGEN RED VELVET,82,80,instock,actualizacion_inventario
19046,19043,variation,860008412199,BROWNIE LEMON ZEST,88,88,instock,actualizacion_inventario
19047,19043,variation,850016779359,BROWNIE +COLLAGEN BIRTHDAY CAKE BLONDIE,114,112,instock,actualizacion_inventario
19056,19055,variation,860008634443,PROTEIN COOKIE CHOCOLATE CHIP,47,43,instock,actualizacion_inventario
19057,19055,variation,860008634467,PROTEIN COOKIE PEANUT BUTTER,77,75,instock,actualizacion_inventario
19062,19061,variation,65007665240,VMS-PROTEIN ISOLATE -HIDROLIZED BIO-ACTIVE VAINILLA 5 LBS,36,36,instock,actualizacion_inventario
19063,19061,variation,650076635264,VMS-PROTEIN ISOLATE- HIDROLIZED BIO-ACTIVE- CHOCOLATE5 LBS,69,69,instock,actualizacion_inventario
19064,19061,variation,650076635257,VMS-PROTEIN ISOLATE-HIDROLIZED BIO-ACTIVE DE FRESA 5LB,122,122,instock,actualizacion_inventario
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,143,113,instock,actualizacion_inventario
19073,19071,variation,748927069815,PROTEIN SHAKE STRAWBERRY 325ML OPTIMUN NUTRICION,120,100,instock,actualizacion_inventario
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,515,491,instock,actualizacion_inventario
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,362,335,instock,actualizacion_inventario
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,572,488,instock,actualizacion_inventario
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,236,181,instock,actualizacion_inventario
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,447,383,instock,actualizacion_inventario
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,671,586,instock,actualizacion_inventario
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,539,497,instock,actualizacion_inventario
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,736,691,instock,actualizacion_inventario
19102,18895,variation,5056555201732,RTD FRUIT CANDY A.B.E,13,13,instock,actualizacion_inventario
19123,19121,variation,850049150651,INT-WHEY-BLEND-COOKIES-CREAM-F L - 5LB (PROTEINA BLEND),6,4,outofstock,actualizacion_inventario
19185,19183,variation,705016500406,ISO 100 FUGGE BROWNIE 5 LBS DYMATIZE,1,0,outofstock,actualizacion_inventario
19186,19183,variation,705016353170,ISO 100 STRAWERRY 5 LBS DYMATIZE,1,0,outofstock,actualizacion_inventario
19187,19183,variation,705016601141,ISO 100 CINAMON CHURRO 5 LBS DYMATIZE,0,0,outofstock,actualizacion_inventario
19188,19183,variation,705016353446,ISO 100 COCOA PEBBLES 5 LBS DYMATIZE,2,5,outofstock,actualizacion_inventario
19189,19183,variation,705016353200,ISO 100 COOKIES AND CREAM 5 LBS DYMATIZE,0,0,outofstock,actualizacion_inventario
19190,19183,variation,705016353439,ISO 100 FRUTY PEBLLES 5 LBS DYMATIZE,17,13,instock,actualizacion_inventario
19191,19183,variation,705016500420,ISO 100 BIRTHDAY CAKE 5 LBS DYMATIZE,16,16,instock,actualizacion_inventario
19192,19183,variation,705016353187,PROTEINA ISO 100 GURMET CHOCOLATE 5 LBS DYMATIZE,4,4,outofstock,actualizacion_inventario
19206,19205,variation,75016600694,ISO 100 DUNKIN GLAZED DONUT1.34 LBS DYMATIZE,2,2,outofstock,actualizacion_inventario
19207,19205,variation,705016600359,"ISO 100 COOKIES AND CREAM 1,34 LBS DYMATIZE",0,0,outofstock,actualizacion_inventario
19208,19205,variation,705016354207,PROTEINA ISO 100 FRUITY PEBBLES 20 SERV. 1.34 LBS DYMATIZE,1,431,instock,actualizacion_inventario
19209,19205,variation,705016356201,ISO 100 COCOA PEBBLES 1.34 LBS DYMATIZE,0,0,outofstock,actualizacion_inventario
19210,19205,variation,705016600366,ISO 100 BIRTHDAY CAKE PEBBLES 1.34 LBS DYMATIZE,2,3,outofstock,actualizacion_inventario
19211,19205,variation,705016357208,ISO 100 GOURMET CHOCOLATE 1.34 LBS DYMATIZE,0,0,outofstock,actualizacion_inventario
19227,19225,variation,705016353231,ISO 100 FUDGE BROWNIE 3 LIBRAS DYMATIZE,6,10,instock,actualizacion_inventario
19228,19225,variation,705016353415,ISO 100 FRUTY PEBBLES 3 LBS DYMATIZE,15,15,instock,actualizacion_inventario
19229,19225,variation,705016353422,ISO 100 COCOA PEBBLES 3 LBS DYMATIZE,12,11,instock,actualizacion_inventario
19236,19235,variation,817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,3,3,outofstock,actualizacion_inventario
19237,19235,variation,817189028981,ISOJECT DE 4 LBS CHOCOLATE EVOGEN,4,1,outofstock,actualizacion_inventario
19243,19242,variation,817189022750,EVOFUSION VANILLA BEAN ICE CREAM 4.6 LBS EVOGEN,3,3,outofstock,actualizacion_inventario
19244,19242,variation,810121053737,EVOFUSION COOKIES AND CREAM 4.6 LBS EVOGEN,2,0,outofstock,actualizacion_inventario
19245,19242,variation,817189022743,EVOFUSION CHOCOLATE SHAKE 4.6 LBS EVOGEN,7,6,outofstock,actualizacion_inventario
19254,19253,variation,817189024549,AMINO K.E.M PATRIOT POP- EVOGEN,9,9,instock,actualizacion_inventario
19255,19253,variation,810121057995,AMINO K.E.M CITRUS CANDY- EVOGEN,8,7,instock,actualizacion_inventario
19256,19253,variation,810121057988,AMINO K.E.M JUICY GRAPE-EVOGEN,5,5,outofstock,actualizacion_inventario
19257,19253,variation,810121054857,AMINO K.E.M VICTORY PUNCHS- EVOGEN,4,4,outofstock,actualizacion_inventario
19258,19253,variation,810121055755,AMINO K.E.N CRAN BERRY POMEGRANATE- EVOGEN,3,3,outofstock,actualizacion_inventario
19259,19253,variation,817189028523,AMINO K.E.M SOUR CANDY- EVOGEN,8,8,instock,actualizacion_inventario
19260,19253,variation,817189025393,AMINO K.E.M TROPIC TUNDER-EVOGEN,11,10,instock,actualizacion_inventario
19261,19253,variation,817189028264,AMINO K.E.M BLUEBERRY APPLE-EVOGEN,7,7,instock,actualizacion_inventario
19262,19253,variation,817189024532,AMINO K.E.M SOUR WATERMELON- EVOGEN,9,8,instock,actualizacion_inventario
19263,19253,variation,810121058978,AMINO K.E.M BLACK BERRY LEMONADE- EVOGEN,7,7,instock,actualizacion_inventario
19278,19277,variation,810121057261,HIDRATACION PEACH TEA,17,15,instock,actualizacion_inventario
19279,19277,variation,810121057001,HIDRATACION WATERMELON,11,11,instock,actualizacion_inventario
19280,19277,variation,810121057018,HIDRATACION TANGERINE 30M SERVING,15,15,instock,actualizacion_inventario
19281,19277,variation,810121055298,HIDRATACION LEMON LIME,18,17,instock,actualizacion_inventario
19290,19289,variation,7503029523006,GLYCOJET CHERRY- EVOGEN,11,11,instock,actualizacion_inventario
19291,19289,variation,817189020176,GLYCOJET WATERMELON,8,8,instock,actualizacion_inventario
19292,19289,variation,817189020190,GLYCOJET UN FLAVORED,9,9,instock,actualizacion_inventario
19293,19289,variation,810121053232,GLYCOJECT DE 2LB STRAWBERRY LEMONADE EVOGEN,7,7,instock,actualizacion_inventario
19294,19289,variation,817189020206,GLYCOJECT DE 2LB WILD BERRY EVOGEN,8,8,instock,actualizacion_inventario
19305,19304,variation,8101210579694,EVP 3D JUCY GRAPPE EVOGEN,9,8,instock,actualizacion_inventario
19306,19304,variation,810121058954,EVP 3D BLACK LEMONADE-EVOGEN,9,9,instock,actualizacion_inventario
19307,19304,variation,810121058701,EVP 3D PATRIOT POP- EVOGEN,10,10,instock,actualizacion_inventario
19308,19304,variation,810121057971,EVP 3D CITRUS CANDY- EVOGEN,10,10,instock,actualizacion_inventario
19309,19304,variation,810121053980,EVP 3D POLAR CHRRY FROST- EVOGEN,11,10,instock,actualizacion_inventario
19310,19304,variation,810121053997,EVP 3D VICTORY PUNCH- EVOGEN,6,5,outofstock,actualizacion_inventario
19311,19304,variation,810121053560,EVP 3D STRAWBERRY LEMONADE-EVOGEN,8,8,instock,actualizacion_inventario
19312,19304,variation,817189024617,EVP 3D PEACH RINGS-EVOGEN,6,6,outofstock,actualizacion_inventario
19313,19304,variation,817189029100,EVP 3D SMASHIN PASSION ORANGE-EVOGEN,9,9,instock,actualizacion_inventario
19314,19304,variation,810121050798,EVP 3D ICED MOCHA COFFE-EVOGEN,8,8,instock,actualizacion_inventario
19315,19304,variation,817189028257,EVP 3D BLUEBERRY APPLE-EVOGEN,9,9,instock,actualizacion_inventario
19316,19304,variation,817189025386,EVP 3D SOUR WATERMELON- EVOGEN,6,6,outofstock,actualizacion_inventario
19317,19304,variation,817189027762,EVP 3D SOUR CANDY- EVOGEN,11,11,instock,actualizacion_inventario
19318,19304,variation,817189024600,EVP-3D TROPIC THUNDER-EVOGEN,8,7,instock,actualizacion_inventario
19345,19342,variation,810121055274,EVP XTREME VICTORY PUNCH EVOGEN,6,3,outofstock,actualizacion_inventario
19346,19342,variation,810121054390,EVP XTREME BLUE RASPBERRY EVOGEN,1,1,outofstock,actualizacion_inventario
19355,19354,variation,810121055908,CARNIGEN PREMIUN LIQUID VICTORY PUNCH-EVOGEN,19,19,instock,actualizacion_inventario
19356,19354,variation,810121051306,CARNIGEN REMIUN LIQUID SOUR GUMMIES-EVOGEN,38,36,instock,actualizacion_inventario
19357,19354,variation,810121051290,CARNIGEN PREMIUN LIQUID RAINBON CANDY-EVOGEN,28,28,instock,actualizacion_inventario
19365,19364,variation,810121055311,EVP- AQ PREMIUN LIQUID MUSCLE VOLUMIZER VICTIORY PUNCH,0,0,outofstock,actualizacion_inventario
19366,19364,variation,810121055328,EVP-AQ TROPIC THUNDER- EVOGEN,13,5,outofstock,actualizacion_inventario
19367,19364,variation,817189024594,EVP -AQ PREMIUN LIQUIDO MUSCLE VOLUMIZER UN FLAVORED,0,0,outofstock,actualizacion_inventario
19404,19402,variation,810121058961,EVP XTREME BLACK BERRY LEMONADA,13,12,instock,actualizacion_inventario
19405,19402,variation,810121057254,EVP XTREME N.O CITRUS CANDY-EVOGEN,4,4,outofstock,actualizacion_inventario
19406,19402,variation,810121057940,EVP XTREME N.O. JUCY GRAPPE-EVOGEN,4,4,outofstock,actualizacion_inventario
19407,19402,variation,810121054000,EVP EXTREME N.O. VICTORY PUNCH-EVOGEN,5,6,outofstock,actualizacion_inventario
19408,19402,variation,810121053966,EVP XTREME PEACH RINGS,5,3,outofstock,actualizacion_inventario
